"Series";"Time";"Value"
"CPU0";"2020-04-27T00:30:00";81
"CPU0";"2020-04-27T00:30:00";84
"CPU0";"2020-04-27T01:00:00";82
"CPU0";"2020-04-27T01:00:00";81
"CPU0";"2020-04-27T01:00:00";83
"CPU0";"2020-04-27T01:30:00";83
"CPU0";"2020-04-27T01:30:00";81
"CPU0";"2020-04-27T01:30:00";82
"CPU0";"2020-04-27T01:30:00";84
"CPU0";"2020-04-27T02:00:00";82
"CPU0";"2020-04-27T02:00:00";81
"CPU0";"2020-04-27T02:00:00";83
"CPU0";"2020-04-27T02:30:00";83
"CPU0";"2020-04-27T02:30:00";81
"CPU0";"2020-04-27T02:30:00";82
"CPU0";"2020-04-27T03:00:00";81
"CPU0";"2020-04-27T03:00:00";83
"CPU0";"2020-04-27T03:00:00";82
"CPU0";"2020-04-27T03:30:00";83
"CPU0";"2020-04-27T03:30:00";82
"CPU0";"2020-04-27T03:30:00";81
"CPU0";"2020-04-27T04:00:00";81
"CPU0";"2020-04-27T04:00:00";83
"CPU0";"2020-04-27T04:00:00";82
"CPU0";"2020-04-27T04:30:00";83
"CPU0";"2020-04-27T04:30:00";82
"CPU0";"2020-04-27T04:30:00";81
"CPU0";"2020-04-27T05:00:00";81
"CPU0";"2020-04-27T05:00:00";82
"CPU0";"2020-04-27T05:00:00";83
"CPU0";"2020-04-27T05:30:00";82
"CPU0";"2020-04-27T05:30:00";81
"CPU0";"2020-04-27T05:30:00";83
"CPU0";"2020-04-27T06:00:00";81
"CPU0";"2020-04-27T06:00:00";82
"CPU0";"2020-04-27T06:00:00";83
"CPU0";"2020-04-27T06:00:00";80
"CPU0";"2020-04-27T06:30:00";82
"CPU0";"2020-04-27T06:30:00";81
"CPU0";"2020-04-27T06:30:00";83
"CPU0";"2020-04-27T07:00:00";81
"CPU0";"2020-04-27T07:00:00";82
"CPU0";"2020-04-27T07:00:00";83
"CPU0";"2020-04-27T07:30:00";82
"CPU0";"2020-04-27T07:30:00";81
"CPU0";"2020-04-27T07:30:00";83
"CPU0";"2020-04-27T08:00:00";81
"CPU0";"2020-04-27T08:00:00";83
"CPU0";"2020-04-27T08:00:00";82
"CPU0";"2020-04-27T08:30:00";83
"CPU0";"2020-04-27T08:30:00";81
"CPU0";"2020-04-27T08:30:00";82
"CPU0";"2020-04-27T09:00:00";82
"CPU0";"2020-04-27T09:00:00";83
"CPU0";"2020-04-27T09:00:00";81
"CPU0";"2020-04-27T09:30:00";83
"CPU0";"2020-04-27T09:30:00";81
"CPU0";"2020-04-27T09:30:00";82
"CPU0";"2020-04-27T10:00:00";82
"CPU0";"2020-04-27T10:00:00";83
"CPU0";"2020-04-27T10:00:00";81
"CPU0";"2020-04-27T10:00:00";84
"CPU0";"2020-04-27T10:30:00";83
"CPU0";"2020-04-27T10:30:00";82
"CPU0";"2020-04-27T10:30:00";81
"CPU0";"2020-04-27T11:00:00";81
"CPU0";"2020-04-27T11:00:00";83
"CPU0";"2020-04-27T11:00:00";82
"CPU0";"2020-04-27T11:00:00";84
"CPU0";"2020-04-27T11:30:00";83
"CPU0";"2020-04-27T11:30:00";82
"CPU0";"2020-04-27T11:30:00";81
"CPU0";"2020-04-27T11:30:00";84
"CPU0";"2020-04-27T12:00:00";82
"CPU0";"2020-04-27T12:00:00";83
"CPU0";"2020-04-27T12:00:00";84
"CPU0";"2020-04-27T12:00:00";81
"CPU0";"2020-04-27T12:30:00";83
"CPU0";"2020-04-27T12:30:00";82
"CPU0";"2020-04-27T13:00:00";81
"CPU0";"2020-04-27T13:00:00";83
"CPU0";"2020-04-27T13:00:00";84
"CPU0";"2020-04-27T13:00:00";82
"CPU0";"2020-04-27T13:00:00";85
"CPU0";"2020-04-27T13:30:00";83
"CPU0";"2020-04-27T13:30:00";82
"CPU0";"2020-04-27T13:30:00";84
"CPU0";"2020-04-27T13:30:00";85
"CPU0";"2020-04-27T14:00:00";82
"CPU0";"2020-04-27T14:00:00";83
"CPU0";"2020-04-27T14:00:00";84
"CPU0";"2020-04-27T14:30:00";82
"CPU0";"2020-04-27T14:30:00";83
"CPU0";"2020-04-27T14:30:00";84
"CPU0";"2020-04-27T14:30:00";85
"CPU0";"2020-04-27T15:00:00";83
"CPU0";"2020-04-27T15:00:00";82
"CPU0";"2020-04-27T15:00:00";84
"CPU0";"2020-04-27T15:00:00";85
"CPU0";"2020-04-27T15:30:00";84
"CPU0";"2020-04-27T15:30:00";83
"CPU0";"2020-04-27T15:30:00";82
"CPU0";"2020-04-27T16:00:00";82
"CPU0";"2020-04-27T16:00:00";84
"CPU0";"2020-04-27T16:00:00";83
"CPU0";"2020-04-27T16:30:00";83
"CPU0";"2020-04-27T16:30:00";84
"CPU0";"2020-04-27T16:30:00";82
"CPU0";"2020-04-27T16:30:00";85
"CPU0";"2020-04-27T17:00:00";83
"CPU0";"2020-04-27T17:00:00";82
"CPU0";"2020-04-27T17:00:00";84
"CPU0";"2020-04-27T17:00:00";85
"CPU0";"2020-04-27T17:30:00";84
"CPU0";"2020-04-27T17:30:00";83
"CPU0";"2020-04-27T17:30:00";82
"CPU0";"2020-04-27T18:00:00";83
"CPU0";"2020-04-27T18:00:00";82
"CPU0";"2020-04-27T18:00:00";84
"CPU0";"2020-04-27T18:00:00";85
"CPU0";"2020-04-27T18:30:00";83
"CPU0";"2020-04-27T18:30:00";82
"CPU0";"2020-04-27T18:30:00";84
"CPU0";"2020-04-27T19:00:00";82
"CPU0";"2020-04-27T19:00:00";83
"CPU0";"2020-04-27T19:00:00";84
"CPU0";"2020-04-27T19:30:00";84
"CPU0";"2020-04-27T19:30:00";83
"CPU0";"2020-04-27T19:30:00";82
"CPU0";"2020-04-27T20:00:00";83
"CPU0";"2020-04-27T20:00:00";82
"CPU0";"2020-04-27T20:00:00";84
"CPU0";"2020-04-27T20:30:00";84
"CPU0";"2020-04-27T20:30:00";82
"CPU0";"2020-04-27T20:30:00";83
"CPU0";"2020-04-27T21:00:00";82
"CPU0";"2020-04-27T21:00:00";83
"CPU0";"2020-04-27T21:00:00";84
"CPU0";"2020-04-27T21:30:00";84
"CPU0";"2020-04-27T21:30:00";82
"CPU0";"2020-04-27T21:30:00";83
"CPU0";"2020-04-27T22:00:00";82
"CPU0";"2020-04-27T22:00:00";83
"CPU0";"2020-04-27T22:00:00";84
"CPU0";"2020-04-27T22:30:00";83
"CPU0";"2020-04-27T22:30:00";84
"CPU0";"2020-04-27T22:30:00";82
"CPU0";"2020-04-27T23:00:00";82
"CPU0";"2020-04-27T23:00:00";84
"CPU0";"2020-04-27T23:00:00";83
"CPU0";"2020-04-27T23:30:00";82
"CPU0";"2020-04-27T23:30:00";83
"CPU0";"2020-04-27T23:30:00";84
"CPU0";"2020-04-28T00:00:00";82
"CPU0";"2020-04-28T00:00:00";83
"CPU0";"2020-04-28T00:00:00";84
"CPU0";"2020-04-28T00:30:00";84
"CPU0";"2020-04-28T00:30:00";82
"CPU0";"2020-04-28T00:30:00";83
"CPU0";"2020-04-28T01:00:00";82
"CPU0";"2020-04-28T01:00:00";83
"CPU0";"2020-04-28T01:00:00";84
"CPU0";"2020-04-28T01:30:00";83
"CPU0";"2020-04-28T01:30:00";82
"CPU0";"2020-04-28T01:30:00";84
"CPU0";"2020-04-28T01:30:00";81
"CPU0";"2020-04-28T02:00:00";82
"CPU0";"2020-04-28T02:00:00";83
"CPU0";"2020-04-28T02:00:00";84
"CPU0";"2020-04-28T02:30:00";83
"CPU0";"2020-04-28T02:30:00";82
"CPU0";"2020-04-28T02:30:00";84
"CPU0";"2020-04-28T03:00:00";82
"CPU0";"2020-04-28T03:00:00";83
"CPU0";"2020-04-28T03:00:00";84
"CPU0";"2020-04-28T03:30:00";82
"CPU0";"2020-04-28T03:30:00";83
"CPU0";"2020-04-28T03:30:00";81
"CPU0";"2020-04-28T03:30:00";84
"CPU0";"2020-04-28T04:00:00";82
"CPU0";"2020-04-28T04:00:00";84
"CPU0";"2020-04-28T04:00:00";83
"CPU0";"2020-04-28T04:30:00";83
"CPU0";"2020-04-28T04:30:00";81
"CPU0";"2020-04-28T04:30:00";82
"CPU0";"2020-04-28T04:30:00";84
"CPU0";"2020-04-28T05:00:00";82
"CPU0";"2020-04-28T05:00:00";83
"CPU0";"2020-04-28T05:00:00";84
"CPU0";"2020-04-28T05:30:00";83
"CPU0";"2020-04-28T05:30:00";82
"CPU0";"2020-04-28T05:30:00";81
"CPU0";"2020-04-28T06:00:00";81
"CPU0";"2020-04-28T06:00:00";82
"CPU0";"2020-04-28T06:00:00";83
"CPU0";"2020-04-28T06:00:00";84
"CPU0";"2020-04-28T06:30:00";82
"CPU0";"2020-04-28T06:30:00";83
"CPU0";"2020-04-28T06:30:00";84
"CPU0";"2020-04-28T07:00:00";82
"CPU0";"2020-04-28T07:00:00";83
"CPU0";"2020-04-28T07:30:00";81
"CPU0";"2020-04-28T07:30:00";84
"CPU0";"2020-04-28T07:30:00";82
"CPU0";"2020-04-28T07:30:00";83
"CPU0";"2020-04-28T08:00:00";82
"CPU0";"2020-04-28T08:00:00";83
"CPU0";"2020-04-28T08:00:00";84
"CPU0";"2020-04-28T08:30:00";84
"CPU0";"2020-04-28T08:30:00";83
"CPU0";"2020-04-28T08:30:00";82
"CPU0";"2020-04-28T08:30:00";81
"CPU0";"2020-04-28T09:00:00";82
"CPU0";"2020-04-28T09:00:00";83
"CPU0";"2020-04-28T09:00:00";84
"CPU0";"2020-04-28T09:30:00";82
"CPU0";"2020-04-28T09:30:00";83
"CPU0";"2020-04-28T09:30:00";84
"CPU0";"2020-04-28T10:00:00";82
"CPU0";"2020-04-28T10:00:00";84
"CPU0";"2020-04-28T10:00:00";83
"CPU0";"2020-04-28T10:30:00";82
"CPU0";"2020-04-28T10:30:00";83
"CPU0";"2020-04-28T11:00:00";82
"CPU0";"2020-04-28T11:00:00";84
"CPU0";"2020-04-28T11:00:00";83
"CPU0";"2020-04-28T11:30:00";84
"CPU0";"2020-04-28T11:30:00";83
"CPU0";"2020-04-28T11:30:00";82
"CPU0";"2020-04-28T12:00:00";82
"CPU0";"2020-04-28T12:00:00";84
"CPU0";"2020-04-28T12:00:00";83
"CPU0";"2020-04-28T12:00:00";85
"CPU0";"2020-04-28T12:30:00";82
"CPU0";"2020-04-28T12:30:00";85
"CPU0";"2020-04-28T12:30:00";83
"CPU0";"2020-04-28T12:30:00";84
"CPU0";"2020-04-28T13:00:00";82
"CPU0";"2020-04-28T13:00:00";83
"CPU0";"2020-04-28T13:00:00";84
"CPU0";"2020-04-28T13:00:00";85
"CPU0";"2020-04-28T13:30:00";83
"CPU0";"2020-04-28T13:30:00";82
"CPU0";"2020-04-28T13:30:00";84
"CPU0";"2020-04-28T14:00:00";82
"CPU0";"2020-04-28T14:00:00";84
"CPU0";"2020-04-28T14:00:00";83
"CPU0";"2020-04-28T14:30:00";83
"CPU0";"2020-04-28T14:30:00";84
"CPU0";"2020-04-28T14:30:00";85
"CPU0";"2020-04-28T15:00:00";83
"CPU0";"2020-04-28T15:00:00";85
"CPU0";"2020-04-28T15:00:00";84
"CPU0";"2020-04-28T15:00:00";82
"CPU0";"2020-04-28T15:30:00";83
"CPU0";"2020-04-28T15:30:00";84
"CPU0";"2020-04-28T15:30:00";85
"CPU0";"2020-04-28T16:00:00";83
"CPU0";"2020-04-28T16:00:00";84
"CPU0";"2020-04-28T16:00:00";85
"CPU0";"2020-04-28T16:30:00";83
"CPU0";"2020-04-28T16:30:00";84
"CPU0";"2020-04-28T16:30:00";82
"CPU0";"2020-04-28T17:00:00";83
"CPU0";"2020-04-28T17:00:00";84
"CPU0";"2020-04-28T17:30:00";85
"CPU0";"2020-04-28T17:30:00";83
"CPU0";"2020-04-28T17:30:00";84
"CPU0";"2020-04-28T17:30:00";82
"CPU0";"2020-04-28T18:00:00";84
"CPU0";"2020-04-28T18:00:00";83
"CPU0";"2020-04-28T18:00:00";82
"CPU0";"2020-04-28T18:00:00";85
"CPU0";"2020-04-28T18:30:00";83
"CPU0";"2020-04-28T18:30:00";85
"CPU0";"2020-04-28T18:30:00";84
"CPU0";"2020-04-28T18:30:00";82
"CPU0";"2020-04-28T19:00:00";84
"CPU0";"2020-04-28T19:00:00";82
"CPU0";"2020-04-28T19:00:00";83
"CPU0";"2020-04-28T19:30:00";83
"CPU0";"2020-04-28T19:30:00";82
"CPU0";"2020-04-28T19:30:00";84
"CPU0";"2020-04-28T19:30:00";85
"CPU0";"2020-04-28T20:00:00";83
"CPU0";"2020-04-28T20:00:00";84
"CPU0";"2020-04-28T20:00:00";85
"CPU0";"2020-04-28T20:30:00";83
"CPU0";"2020-04-28T20:30:00";84
"CPU0";"2020-04-28T20:30:00";82
"CPU0";"2020-04-28T20:30:00";85
"CPU0";"2020-04-28T21:00:00";83
"CPU0";"2020-04-28T21:00:00";84
"CPU0";"2020-04-28T21:00:00";85
"CPU0";"2020-04-28T21:30:00";83
"CPU0";"2020-04-28T21:30:00";84
"CPU0";"2020-04-28T21:30:00";85
"CPU0";"2020-04-28T21:30:00";82
"CPU0";"2020-04-28T22:00:00";84
"CPU0";"2020-04-28T22:00:00";83
"CPU0";"2020-04-28T22:00:00";82
"CPU0";"2020-04-28T22:30:00";83
"CPU0";"2020-04-28T22:30:00";84
"CPU0";"2020-04-28T22:30:00";82
"CPU0";"2020-04-28T23:00:00";84
"CPU0";"2020-04-28T23:00:00";83
"CPU0";"2020-04-28T23:00:00";82
"CPU0";"2020-04-28T23:30:00";83
"CPU0";"2020-04-28T23:30:00";84
"CPU0";"2020-04-28T23:30:00";85
"CPU0";"2020-04-28T23:30:00";82
"CPU0";"2020-04-29T00:00:00";84
"CPU0";"2020-04-29T00:00:00";83
"CPU0";"2020-04-29T00:00:00";82
"CPU0";"2020-04-29T00:00:00";85
"CPU0";"2020-04-29T00:30:00";83
"CPU0";"2020-04-29T00:30:00";84
"CPU0";"2020-04-29T00:30:00";85
"CPU0";"2020-04-29T00:30:00";82
"CPU0";"2020-04-29T01:00:00";84
"CPU0";"2020-04-29T01:00:00";83
"CPU0";"2020-04-29T01:00:00";82
"CPU0";"2020-04-29T01:30:00";83
"CPU0";"2020-04-29T01:30:00";85
"CPU0";"2020-04-29T01:30:00";84
"CPU0";"2020-04-29T01:30:00";82
"CPU0";"2020-04-29T02:00:00";84
"CPU0";"2020-04-29T02:00:00";83
"CPU0";"2020-04-29T02:00:00";82
"CPU0";"2020-04-29T02:30:00";83
"CPU0";"2020-04-29T02:30:00";84
"CPU0";"2020-04-29T02:30:00";85
"CPU0";"2020-04-29T02:30:00";82
"CPU0";"2020-04-29T03:00:00";84
"CPU0";"2020-04-29T03:00:00";83
"CPU0";"2020-04-29T03:00:00";82
"CPU0";"2020-04-29T03:00:00";85
"CPU0";"2020-04-29T03:30:00";83
"CPU0";"2020-04-29T03:30:00";84
"CPU0";"2020-04-29T03:30:00";82
"CPU0";"2020-04-29T04:00:00";84
"CPU0";"2020-04-29T04:00:00";82
"CPU0";"2020-04-29T04:00:00";83
"CPU0";"2020-04-29T04:30:00";83
"CPU0";"2020-04-29T04:30:00";84
"CPU0";"2020-04-29T04:30:00";82
"CPU0";"2020-04-29T04:30:00";85
"CPU0";"2020-04-29T05:00:00";83
"CPU0";"2020-04-29T05:00:00";84
"CPU0";"2020-04-29T05:00:00";82
"CPU0";"2020-04-29T05:30:00";83
"CPU0";"2020-04-29T05:30:00";84
"CPU0";"2020-04-29T05:30:00";82
"CPU0";"2020-04-29T06:00:00";84
"CPU0";"2020-04-29T06:00:00";83
"CPU0";"2020-04-29T06:00:00";85
"CPU0";"2020-04-29T06:00:00";82
"CPU0";"2020-04-29T06:30:00";83
"CPU0";"2020-04-29T06:30:00";84
"CPU0";"2020-04-29T06:30:00";82
"CPU0";"2020-04-29T07:00:00";84
"CPU0";"2020-04-29T07:00:00";82
"CPU0";"2020-04-29T07:00:00";83
"CPU0";"2020-04-29T07:30:00";82
"CPU0";"2020-04-29T07:30:00";84
"CPU0";"2020-04-29T07:30:00";83
"CPU0";"2020-04-29T08:00:00";84
"CPU0";"2020-04-29T08:00:00";82
"CPU0";"2020-04-29T08:00:00";83
"CPU0";"2020-04-29T08:30:00";83
"CPU0";"2020-04-29T08:30:00";84
"CPU0";"2020-04-29T08:30:00";82
"CPU0";"2020-04-29T08:30:00";85
"CPU0";"2020-04-29T09:00:00";83
"CPU0";"2020-04-29T09:00:00";82
"CPU0";"2020-04-29T09:00:00";85
"CPU0";"2020-04-29T09:00:00";84
"CPU0";"2020-04-29T09:30:00";83
"CPU0";"2020-04-29T09:30:00";84
"CPU0";"2020-04-29T09:30:00";82
"CPU0";"2020-04-29T09:30:00";85
"CPU0";"2020-04-29T10:00:00";83
"CPU0";"2020-04-29T10:00:00";82
"CPU0";"2020-04-29T10:00:00";84
"CPU0";"2020-04-29T10:00:00";85
"CPU0";"2020-04-29T10:30:00";83
"CPU0";"2020-04-29T10:30:00";82
"CPU0";"2020-04-29T10:30:00";84
"CPU0";"2020-04-29T10:30:00";85
"CPU0";"2020-04-29T11:00:00";84
"CPU0";"2020-04-29T11:00:00";83
"CPU0";"2020-04-29T11:00:00";82
"CPU0";"2020-04-29T11:00:00";85
"CPU0";"2020-04-29T11:30:00";83
"CPU0";"2020-04-29T11:30:00";84
"CPU0";"2020-04-29T11:30:00";85
"CPU0";"2020-04-29T11:30:00";82
"CPU0";"2020-04-29T12:00:00";84
"CPU0";"2020-04-29T12:00:00";83
"CPU0";"2020-04-29T12:00:00";82
"CPU0";"2020-04-29T12:30:00";82
"CPU0";"2020-04-29T12:30:00";83
"CPU0";"2020-04-29T12:30:00";84
"CPU0";"2020-04-29T13:00:00";84
"CPU0";"2020-04-29T13:00:00";83
"CPU0";"2020-04-29T13:00:00";82
"CPU0";"2020-04-29T13:00:00";85
"CPU0";"2020-04-29T13:30:00";82
"CPU0";"2020-04-29T13:30:00";83
"CPU0";"2020-04-29T13:30:00";84
"CPU0";"2020-04-29T14:00:00";84
"CPU0";"2020-04-29T14:00:00";82
"CPU0";"2020-04-29T14:00:00";83
"CPU0";"2020-04-29T14:30:00";83
"CPU0";"2020-04-29T14:30:00";84
"CPU0";"2020-04-29T14:30:00";82
"CPU0";"2020-04-29T15:00:00";84
"CPU0";"2020-04-29T15:00:00";82
"CPU0";"2020-04-29T15:00:00";83
"CPU0";"2020-04-29T15:30:00";82
"CPU0";"2020-04-29T15:30:00";84
"CPU0";"2020-04-29T15:30:00";83
"CPU0";"2020-04-29T16:00:00";83
"CPU0";"2020-04-29T16:00:00";82
"CPU0";"2020-04-29T16:00:00";84
"CPU0";"2020-04-29T16:30:00";82
"CPU0";"2020-04-29T16:30:00";84
"CPU0";"2020-04-29T16:30:00";83
"CPU0";"2020-04-29T17:00:00";82
"CPU0";"2020-04-29T17:00:00";83
"CPU0";"2020-04-29T17:00:00";84
"CPU0";"2020-04-29T17:30:00";82
"CPU0";"2020-04-29T17:30:00";83
"CPU0";"2020-04-29T17:30:00";84
"CPU0";"2020-04-29T18:00:00";83
"CPU0";"2020-04-29T18:00:00";82
"CPU0";"2020-04-29T18:00:00";84
"CPU0";"2020-04-29T18:00:00";81
"CPU0";"2020-04-29T18:30:00";82
"CPU0";"2020-04-29T18:30:00";84
"CPU0";"2020-04-29T18:30:00";83
"CPU0";"2020-04-29T19:00:00";83
"CPU0";"2020-04-29T19:00:00";82
"CPU0";"2020-04-29T19:30:00";82
"CPU0";"2020-04-29T19:30:00";83
"CPU0";"2020-04-29T19:30:00";84
"CPU0";"2020-04-29T20:00:00";82
"CPU0";"2020-04-29T20:00:00";83
"CPU0";"2020-04-29T20:00:00";84
"CPU0";"2020-04-29T20:30:00";82
"CPU0";"2020-04-29T20:30:00";84
"CPU0";"2020-04-29T20:30:00";83
"CPU0";"2020-04-29T20:30:00";81
"CPU0";"2020-04-29T21:00:00";84
"CPU0";"2020-04-29T21:00:00";83
"CPU0";"2020-04-29T21:00:00";82
"CPU0";"2020-04-29T21:00:00";81
"CPU0";"2020-04-29T21:30:00";82
"CPU0";"2020-04-29T21:30:00";83
"CPU0";"2020-04-29T21:30:00";81
"CPU0";"2020-04-29T22:00:00";83
"CPU0";"2020-04-29T22:00:00";82
"CPU0";"2020-04-29T22:00:00";84
"CPU0";"2020-04-29T22:30:00";82
"CPU0";"2020-04-29T22:30:00";83
"CPU0";"2020-04-29T22:30:00";84
"CPU0";"2020-04-29T23:00:00";83
"CPU0";"2020-04-29T23:00:00";82
"CPU0";"2020-04-29T23:00:00";84
"CPU0";"2020-04-29T23:00:00";81
"CPU0";"2020-04-29T23:30:00";82
"CPU0";"2020-04-29T23:30:00";83
"CPU0";"2020-04-29T23:30:00";81
"CPU0";"2020-04-29T23:30:00";84
"CPU0";"2020-04-30T00:00:00";83
"CPU0";"2020-04-30T00:00:00";82
"CPU0";"2020-04-30T00:00:00";81
"CPU0";"2020-04-30T00:30:00";82
"CPU0";"2020-04-30T00:30:00";83
"CPU0";"2020-04-30T00:30:00";81
"CPU0";"2020-04-30T01:00:00";83
"CPU0";"2020-04-30T01:00:00";82
"CPU0";"2020-04-30T01:00:00";81
"CPU0";"2020-04-30T01:00:00";84
"CPU0";"2020-04-30T01:30:00";82
"CPU0";"2020-04-30T01:30:00";83
"CPU0";"2020-04-30T01:30:00";81
"CPU0";"2020-04-30T01:30:00";84
"CPU0";"2020-04-30T02:00:00";83
"CPU0";"2020-04-30T02:00:00";82
"CPU0";"2020-04-30T02:00:00";81
"CPU0";"2020-04-30T02:30:00";82
"CPU0";"2020-04-30T02:30:00";83
"CPU0";"2020-04-30T02:30:00";81
"CPU0";"2020-04-30T02:30:00";84
"CPU0";"2020-04-30T03:00:00";83
"CPU0";"2020-04-30T03:00:00";82
"CPU0";"2020-04-30T03:00:00";81
"CPU0";"2020-04-30T03:00:00";84
"CPU0";"2020-04-30T03:30:00";82
"CPU0";"2020-04-30T03:30:00";81
"CPU0";"2020-04-30T03:30:00";83
"CPU0";"2020-04-30T03:30:00";84
"CPU0";"2020-04-30T04:00:00";82
"CPU0";"2020-04-30T04:00:00";81
"CPU0";"2020-04-30T04:00:00";84
"CPU0";"2020-04-30T04:00:00";83
"CPU0";"2020-04-30T04:30:00";81
"CPU0";"2020-04-30T04:30:00";82
"CPU0";"2020-04-30T04:30:00";83
"CPU0";"2020-04-30T04:30:00";84
"CPU0";"2020-04-30T05:00:00";83
"CPU0";"2020-04-30T05:00:00";82
"CPU0";"2020-04-30T05:00:00";81
"CPU0";"2020-04-30T05:30:00";82
"CPU0";"2020-04-30T05:30:00";81
"CPU0";"2020-04-30T05:30:00";83
"CPU0";"2020-04-30T05:30:00";84
"CPU0";"2020-04-30T06:00:00";81
"CPU0";"2020-04-30T06:00:00";83
"CPU0";"2020-04-30T06:00:00";82
"CPU0";"2020-04-30T06:30:00";82
"CPU0";"2020-04-30T06:30:00";81
"CPU0";"2020-04-30T06:30:00";83
"CPU0";"2020-04-30T07:00:00";83
"CPU0";"2020-04-30T07:00:00";82
"CPU0";"2020-04-30T07:00:00";81
"CPU0";"2020-04-30T07:30:00";82
"CPU0";"2020-04-30T07:30:00";83
"CPU0";"2020-04-30T07:30:00";81
"CPU0";"2020-04-30T08:00:00";82
"CPU0";"2020-04-30T08:00:00";84
"CPU0";"2020-04-30T08:00:00";81
"CPU0";"2020-04-30T08:00:00";83
"CPU0";"2020-04-30T08:30:00";82
"CPU0";"2020-04-30T08:30:00";81
"CPU0";"2020-04-30T08:30:00";83
"CPU0";"2020-04-30T09:00:00";83
"CPU0";"2020-04-30T09:00:00";82
"CPU0";"2020-04-30T09:00:00";84
"CPU0";"2020-04-30T09:00:00";81
"CPU0";"2020-04-30T09:30:00";82
"CPU0";"2020-04-30T09:30:00";83
"CPU0";"2020-04-30T09:30:00";84
"CPU0";"2020-04-30T09:30:00";81
"CPU0";"2020-04-30T10:00:00";82
"CPU0";"2020-04-30T10:00:00";83
"CPU0";"2020-04-30T10:00:00";81
"CPU0";"2020-04-30T10:00:00";84
"CPU0";"2020-04-30T10:30:00";82
"CPU0";"2020-04-30T10:30:00";83
"CPU0";"2020-04-30T10:30:00";84
"CPU0";"2020-04-30T11:00:00";83
"CPU0";"2020-04-30T11:00:00";82
"CPU0";"2020-04-30T11:00:00";84
"CPU0";"2020-04-30T11:30:00";81
"CPU0";"2020-04-30T11:30:00";82
"CPU0";"2020-04-30T11:30:00";83
"CPU0";"2020-04-30T11:30:00";84
"CPU0";"2020-04-30T12:00:00";83
"CPU0";"2020-04-30T12:00:00";82
"CPU0";"2020-04-30T12:00:00";84
"CPU0";"2020-04-30T12:30:00";82
"CPU0";"2020-04-30T12:30:00";83
"CPU0";"2020-04-30T12:30:00";84
"CPU0";"2020-04-30T13:00:00";83
"CPU0";"2020-04-30T13:00:00";84
"CPU0";"2020-04-30T13:00:00";82
"CPU0";"2020-04-30T13:30:00";82
"CPU0";"2020-04-30T13:30:00";83
"CPU0";"2020-04-30T13:30:00";84
"CPU0";"2020-04-30T14:00:00";82
"CPU0";"2020-04-30T14:00:00";83
"CPU0";"2020-04-30T14:00:00";84
"CPU0";"2020-04-30T14:30:00";82
"CPU0";"2020-04-30T14:30:00";83
"CPU0";"2020-04-30T14:30:00";84
"CPU0";"2020-04-30T15:00:00";83
"CPU0";"2020-04-30T15:00:00";82
"CPU0";"2020-04-30T15:00:00";84
"CPU0";"2020-04-30T15:30:00";82
"CPU0";"2020-04-30T15:30:00";83
"CPU0";"2020-04-30T15:30:00";84
"CPU0";"2020-04-30T16:00:00";84
"CPU0";"2020-04-30T16:00:00";82
"CPU0";"2020-04-30T16:00:00";83
"CPU0";"2020-04-30T16:00:00";85
"CPU0";"2020-04-30T16:30:00";82
"CPU0";"2020-04-30T16:30:00";84
"CPU0";"2020-04-30T16:30:00";83
"CPU0";"2020-04-30T17:00:00";84
"CPU0";"2020-04-30T17:00:00";83
"CPU0";"2020-04-30T17:00:00";82
"CPU0";"2020-04-30T17:30:00";83
"CPU0";"2020-04-30T17:30:00";84
"CPU0";"2020-04-30T17:30:00";82
"CPU0";"2020-04-30T18:00:00";85
"CPU0";"2020-04-30T18:00:00";83
"CPU0";"2020-04-30T18:00:00";82
"CPU0";"2020-04-30T18:00:00";84
"CPU0";"2020-04-30T18:30:00";82
"CPU0";"2020-04-30T18:30:00";84
"CPU0";"2020-04-30T18:30:00";83
"CPU0";"2020-04-30T19:00:00";83
"CPU0";"2020-04-30T19:00:00";82
"CPU0";"2020-04-30T19:00:00";84
"CPU0";"2020-04-30T19:30:00";82
"CPU0";"2020-04-30T19:30:00";83
"CPU0";"2020-04-30T19:30:00";84
"CPU0";"2020-04-30T20:00:00";83
"CPU0";"2020-04-30T20:00:00";84
"CPU0";"2020-04-30T20:00:00";82
"CPU0";"2020-04-30T20:30:00";82
"CPU0";"2020-04-30T20:30:00";84
"CPU0";"2020-04-30T20:30:00";83
"CPU0";"2020-04-30T21:00:00";84
"CPU0";"2020-04-30T21:00:00";82
"CPU0";"2020-04-30T21:00:00";83
"CPU0";"2020-04-30T21:30:00";82
"CPU0";"2020-04-30T21:30:00";84
"CPU0";"2020-04-30T21:30:00";83
"CPU0";"2020-04-30T22:00:00";82
"CPU0";"2020-04-30T22:00:00";84
"CPU0";"2020-04-30T22:00:00";83
"CPU0";"2020-04-30T22:30:00";83
"CPU0";"2020-04-30T22:30:00";82
"CPU0";"2020-04-30T22:30:00";84
"CPU0";"2020-04-30T23:00:00";83
"CPU0";"2020-04-30T23:00:00";84
"CPU0";"2020-04-30T23:00:00";82
"CPU0";"2020-04-30T23:30:00";82
"CPU0";"2020-04-30T23:30:00";84
"CPU0";"2020-04-30T23:30:00";83
"CPU0";"2020-05-01T00:00:00";82
"CPU0";"2020-05-01T00:00:00";83
